# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.save.cache.to.file.ms,1754248190665000000,1754248250659000000,0
jps.save.global.entities.ms,1754248190665000000,1754248250659000000,0
jps.facet.change.listener.init.bridge.ms,1754248190665000000,1754248250659000000,0
jps.project.serializers.save.ms,1754248190665000000,1754248250659000000,0
workspaceModel.orphan.listener.update.ms,1754248190665000000,1754248250659000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754248190665000000,1754248250659000000,0
workspaceModel.global.updates.count,1754248190665000000,1754248250659000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754248190665000000,1754248250659000000,0
jps.library.entities.serializer.load.entities.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754248190665000000,1754248250659000000,0
workspaceModel.load.cache.from.file.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754248190665000000,1754248250659000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754248190665000000,1754248250659000000,0
jps.modifiable.module.model.bridge.new.module.ms,1754248190665000000,1754248250659000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754248190665000000,1754248250659000000,0
jps.module.iml.entities.serializer.load.entities.ms,1754248190665000000,1754248250659000000,0
jps.modifiable.module.model.bridge.disposing.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754248190665000000,1754248250659000000,0
workspaceModel.moduleBridge.update.option.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754248190665000000,1754248250659000000,0
workspaceModel.global.apply.state.to.project.ms,1754248190665000000,1754248250659000000,0
jps.reload.project.entities.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754248190665000000,1754248250659000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754248190665000000,1754248250659000000,0
workspaceModel.global.updates.ms,1754248190665000000,1754248250659000000,0
workspaceModel.do.save.caches.ms,1754248190665000000,1754248250659000000,0
cacheStateStorage.set.duration,1754248190665000000,1754248250659000000,0
cacheStateStorage.get.duration,1754248190665000000,1754248250659000000,0
cacheStateStorage.set.counter,1754248190665000000,1754248250659000000,0
cacheStateStorage.get.counter,1754248190665000000,1754248250659000000,0
VFS.contentStorage.recordsUncompressedSize,1754248250659000000,1754248310655000000,70335694
VFS.fileChildByName,1754248250659000000,1754248310655000000,1615
VFS.fileByIdCache.misses,1754248250659000000,1754248310655000000,4760
VFS.fileByIdCache.hits,1754248250659000000,1754248310655000000,723
VFS.contentStorage.recordsReadDecompressed,1754248250659000000,1754248310655000000,2
VFS.contentStorage.recordsReadSize,1754248250659000000,1754248310655000000,32645
VFS.contentStorage.recordsStoredCompressed,1754248250659000000,1754248310655000000,1825
VFS.contentStorage.recordsDecompressionTimeUs,1754248250659000000,1754248310655000000,95
VFS.contentStorage.recordsDeduplicated,1754248250659000000,1754248310655000000,241
VFS.contentStorage.recordsStored,1754248250659000000,1754248310655000000,4130
FileNameCache.totalMisses,1754248250659000000,1754248310655000000,896
VFS.contentStorage.recordsStoredSize,1754248250659000000,1754248310655000000,29193616
FileNameCache.queries,1754248250659000000,1754248310655000000,5632768
VFS.contentStorage.recordsRead,1754248250659000000,1754248310655000000,6
VFS.invertedFileNameIndex.requests,1754248250659000000,1754248310655000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1754248250659000000,1754248310655000000,344
MappedFileStorage.totalBytesMapped,1754248250659000000,1754248310655000000,198443008
MappedFileStorage.totalTimeSpentOnMappingUs,1754248250659000000,1754248310655000000,990290
FilePageCache.pageLoadsAboveSizeThreshold,1754248250659000000,1754248310655000000,0
FilePageCache.capacityInBytes,1754248250659000000,1754248310655000000,629145600
StorageLockContext.competingThreads.90P,1754248250659000000,1754248310655000000,0
FilePageCache.pageHits,1754248250659000000,1754248310655000000,0
DirectByteBufferAllocator.hits,1754248250659000000,1754248310655000000,0
StorageLockContext.competingThreads.max,1754248250659000000,1754248310655000000,0
DirectByteBufferAllocator.disposed,1754248250659000000,1754248310655000000,0
FilePageCache.pageFastCacheHits,1754248250659000000,1754248310655000000,37
StreamlinedBlobStorage.recordsRelocated,1754248250659000000,1754248310655000000,0
FilePageCache.totalPageLoadsUs,1754248250659000000,1754248310655000000,0
StorageLockContext.competingThreads.avg,1754248250659000000,1754248310655000000,0.0
DirectByteBufferAllocator.misses,1754248250659000000,1754248310655000000,0
FilePageCache.pageLoads,1754248250659000000,1754248310655000000,0
MappedFileStorage.storages,1754248250659000000,1754248310655000000,15
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1754248250659000000,1754248310655000000,2800
MappedFileStorage.totalPagesMapped,1754248250659000000,1754248310655000000,15
FilePageCache.uncachedFileAccess,1754248250659000000,1754248310655000000,0
FilePageCache.maxRegisteredFiles,1754248250659000000,1754248310655000000,1421
FileChannelInterruptsRetryer.totalRetriedAttempts,1754248250659000000,1754248310655000000,0
FilePageCache.disposedBuffers,1754248250659000000,1754248310655000000,0
FilePageCache.totalPageDisposalsUs,1754248250659000000,1754248310655000000,0
DirectByteBufferAllocator.reclaimed,1754248250659000000,1754248310655000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754248250659000000,1754248310655000000,1048576
FilePageCache.maxCacheSizeInBytes,1754248250659000000,1754248310655000000,629145600
StreamlinedBlobStorage.recordsAllocated,1754248250659000000,1754248310655000000,40
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754248250659000000,1754248310655000000,630194176
StreamlinedBlobStorage.recordsDeleted,1754248250659000000,1754248310655000000,0
FlushQueue.waitingTimeMaxNs,1754248250659000000,1754248310655000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754248250659000000,1754248310655000000,4
NonBlockingReadAction.finalizedExecutionTimeUs,1754248250659000000,1754248310655000000,7331
AWTEventQueue.eventsDispatched,1754248250659000000,1754248310655000000,0
AWTEventQueue.dispatchTimeAvgNs,1754248250659000000,1754248310655000000,0.0
WriteAction.executionsCount,1754248250659000000,1754248310655000000,2
AWTEventQueue.dispatchTimeTotalNS,1754248250659000000,1754248310655000000,636851602
FlushQueue.waitingTimeAvgNs,1754248250659000000,1754248310655000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1754248250659000000,1754248310655000000,0
FlushQueue.executionTimeMaxNs,1754248250659000000,1754248310655000000,0
AWTEventQueue.dispatchTime90PNs,1754248250659000000,1754248310655000000,0
FlushQueue.queueSizeMax,1754248250659000000,1754248310655000000,0
ReadAction.executionsCount,1754248250659000000,1754248310655000000,221649
FlushQueue.tasksExecuted,1754248250659000000,1754248310655000000,0
AWTEventQueue.dispatchTimeMaxNs,1754248250659000000,1754248310655000000,0
FlushQueue.queueSize90P,1754248250659000000,1754248310655000000,0
FlushQueue.executionTimeAvgNs,1754248250659000000,1754248310655000000,0.0
FlushQueue.waitingTime90PNs,1754248250659000000,1754248310655000000,0
NonBlockingReadAction.failedExecutionsCount,1754248250659000000,1754248310655000000,0
FlushQueue.queueSizeAvg,1754248250659000000,1754248310655000000,0.0
FlushQueue.executionTime90PNs,1754248250659000000,1754248310655000000,0
JVM.totalBytesAllocated,1754248250659000000,1754248310655000000,835963400
JVM.GC.collectionTimesMs,1754248250659000000,1754248310655000000,116
JVM.usedHeapBytes,1754248250659000000,1754248310655000000,1113307072
MEM.ramPlusSwapMinusFileMappingsBytes,1754248250659000000,1754248310655000000,2985394176
JVM.totalTimeAtSafepointsMs,1754248250659000000,1754248310655000000,129
JVM.threadCount,1754248250659000000,1754248310655000000,74
JVM.totalSafepointCount,1754248250659000000,1754248310655000000,47
JVM.usedNativeBytes,1754248250659000000,1754248310655000000,404274288
MEM.ramBytes,1754248250659000000,1754248310655000000,3513638912
MEM.ramMinusFileMappingsBytes,1754248250659000000,1754248310655000000,2985394176
OS.loadAverage,1754248250659000000,1754248310655000000,1.646484375
JVM.totalCpuTimeMs,1754248250659000000,1754248310655000000,35660
JVM.newThreadsCount,1754248250659000000,1754248310655000000,12
JVM.maxHeapBytes,1754248250659000000,1754248310655000000,4108320768
JVM.totalTimeToSafepointsMs,1754248250659000000,1754248310655000000,8
JVM.GC.collections,1754248250659000000,1754248310655000000,5
JVM.committedHeapBytes,1754248250659000000,1754248310655000000,1671430144
MEM.fileMappingsRamBytes,1754248250659000000,1754248310655000000,528244736
JVM.totalDirectByteBuffersBytes,1754248250659000000,1754248310655000000,643747077
JVM.maxThreadCount,1754248250659000000,1754248310655000000,116
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754248250659000000,1754248310655000000,0
workspaceModel.updates.ms,1754248250659000000,1754248310655000000,0
workspaceModel.cachedValue.clear.count,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754248250659000000,1754248310655000000,0
workspaceModel.cachedValue.from.cache.count,1754248250659000000,1754248310655000000,4377
workspaceModel.cachedValue.total.get.count,1754248250659000000,1754248310655000000,4377
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754248250659000000,1754248310655000000,0
workspaceModel.to.snapshot.ms,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754248250659000000,1754248310655000000,209
workspaceModel.on.changed.ms,1754248250659000000,1754248310655000000,0
workspaceModel.replace.project.model.ms,1754248250659000000,1754248310655000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.init.ms,1754248250659000000,1754248310655000000,0
workspaceModel.loading.from.cache.ms,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.instances.count,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1754248250659000000,1754248310655000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754248250659000000,1754248310655000000,0
workspaceModel.initializing.ms,1754248250659000000,1754248310655000000,0
workspaceModel.pre.handlers.ms,1754248250659000000,1754248310655000000,0
workspaceModel.init.bridges.ms,1754248250659000000,1754248310655000000,0
workspaceModel.collect.changes.ms,1754248250659000000,1754248310655000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754248250659000000,1754248310655000000,0
workspaceModel.on.before.changed.ms,1754248250659000000,1754248310655000000,0
workspaceModel.loading.total.ms,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754248250659000000,1754248310655000000,0
workspaceModel.cachedValueWithParameters.clear.count,1754248250659000000,1754248310655000000,0
workspaceModel.cachedValue.calculated.count,1754248250659000000,1754248310655000000,0
workspaceModel.full.replace.project.model.ms,1754248250659000000,1754248310655000000,0
workspaceModel.updates.precise.ms,1754248250659000000,1754248310655000000,0
workspaceModel.update.unloaded.entities.ms,1754248250659000000,1754248310655000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1754248250659000000,1754248310655000000,0
workspaceModel.check.recursive.update.ms,1754248250659000000,1754248310655000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1754248250659000000,1754248310655000000,0
workspaceModel.updates.count,1754248250659000000,1754248310655000000,0
Indexing.cache.totalCacheMisses,1754248250659000000,1754248310655000000,36
Indexes.stubs.lookupDurationMaxMs,1754248250659000000,1754248310655000000,0.0
Indexes.stubs.lookupDurationAvgMs,1754248250659000000,1754248310655000000,0.0
Indexing.writesQueuedMin,1754248250659000000,1754248310655000000,9223372036854775807
Indexes.stubs.lookupDuration90PMs,1754248250659000000,1754248310655000000,0.0
Indexes.entries.lookupDurationAvgMs,1754248250659000000,1754248310655000000,0.0
Indexes.entries.lookups,1754248250659000000,1754248310655000000,12
Indexes.allKeys.lookupDurationMaxMs,1754248250659000000,1754248310655000000,0.0
Indexes.stubs.lookups,1754248250659000000,1754248310655000000,0
Indexes.allKeys.lookupDuration90PMs,1754248250659000000,1754248310655000000,0.0
Indexing.cache.totalCacheEvicted,1754248250659000000,1754248310655000000,36
Indexing.writer_0.totalTimeSpentWritingMs,1754248250659000000,1754248310655000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1754248250659000000,1754248310655000000,0
Indexes.entries.lookupDuration90PMs,1754248250659000000,1754248310655000000,0.0
Indexes.allKeys.lookups,1754248250659000000,1754248310655000000,3
Indexing.writesQueuedMax,1754248250659000000,1754248310655000000,0
Indexing.cache.totalCacheAccesses,1754248250659000000,1754248310655000000,36
Indexes.allKeys.lookupDurationAvgMs,1754248250659000000,1754248310655000000,0.0
Indexes.entries.lookupDurationMaxMs,1754248250659000000,1754248310655000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1754248250659000000,1754248310655000000,0
Indexing.totalTimeIndexersSleptMs,1754248250659000000,1754248310655000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1754248250659000000,1754248310655000000,0
parser.JQuery-CSS.time.ns,1754248250659000000,1754248310655000000,9622457
DiskQueryRelay.tasksRequested,1754248250659000000,1754248310655000000,4469
lexer.CSS.size.bytes,1754248250659000000,1754248310655000000,6814
parser.HTML.time.ns,1754248250659000000,1754248310655000000,3348402
lexer.HTML.time.ns,1754248250659000000,1754248310655000000,2656624
DiskQueryRelay.taskWaitingTotalTimeUs,1754248250659000000,1754248310655000000,56802766
DiskQueryRelay.taskExecutionTotalTimeUs,1754248250659000000,1754248310655000000,55936630
writeAction.max.wait.ms,1754248250659000000,1754248310655000000,49
writeAction.wait.ms,1754248250659000000,1754248310655000000,7
lexer.JSON.size.bytes,1754248250659000000,1754248310655000000,399778
